Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4637,CA-2020-000949,2020-05-29,2020-06-02,Standard Class,CU-00010,Customer_10,Consumer,United States,Baltimore,New Jersey,71031,East,PRD-FUR-3547,Furniture,Furnishings,Tensor Lamp,8317.73,4,0.0,761.46
4638,CA-2020-001644,2021-11-06,2021-11-10,Second Class,CU-00787,Customer_787,Consumer,United States,Detroit,Ohio,39410,Central,PRD-CHA-4689,Furniture,Chairs,La-Z-Boy,1821.59,1,0.0,176.34
4639,CA-2022-001425,2021-06-06,2021-06-10,First Class,CU-00269,Customer_269,Home Office,United States,Atlanta,Mississippi,31415,South,PRD-ENV-3052,Office Supplies,Envelopes,Staples Business,2399.15,3,0.0,457.53
4640,CA-2021-001128,2019-04-06,2019-04-13,First Class,CU-00653,Customer_653,Home Office,United States,Kansas City,Wisconsin,64113,Central,PRD-PAP-6018,Office Supplies,Paper,Southworth 25%,1056.04,2,0.4,220.48
4641,CA-2019-000750,2021-07-16,2021-07-23,Standard Class,CU-00430,Customer_430,Consumer,United States,New Orleans,Alabama,19087,South,PRD-FUR-3993,Furniture,Furnishings,Deflect-O Panel,1727.06,2,0.4,245.26
4642,CA-2019-000873,2019-10-18,2019-10-25,Standard Class,CU-00473,Customer_473,Home Office,United States,New Orleans,Tennessee,80512,South,PRD-ACC-1634,Technology,Accessories,Kensington Lock,4938.25,5,0.0,905.02
4643,CA-2021-001651,2019-01-02,2019-01-07,Standard Class,CU-00645,Customer_645,Home Office,United States,New Orleans,Texas,29938,South,PRD-TAB-7341,Furniture,Tables,KI Adjustable,14798.83,5,0.1,-748.18
4644,CA-2022-000505,2019-07-03,2019-07-07,Second Class,CU-00564,Customer_564,Consumer,United States,St. Louis,Wisconsin,14957,Central,PRD-APP-5002,Office Supplies,Appliances,Honeywell Heater,1896.63,3,0.3,212.77
4645,CA-2020-001192,2020-11-14,2020-11-20,Standard Class,CU-00525,Customer_525,Consumer,United States,St. Louis,Wisconsin,71569,Central,PRD-TAB-4430,Furniture,Tables,KI Adjustable,2733.55,3,0.0,-133.97
4646,CA-2022-001746,2021-12-26,2021-12-28,Second Class,CU-00800,Customer_800,Corporate,United States,Portland,Nevada,84258,West,PRD-MAC-8854,Technology,Machines,Lexmark Laser,3276.3,2,0.2,117.18
4647,CA-2022-001947,2021-09-24,2021-09-29,Second Class,CU-00446,Customer_446,Corporate,United States,Boston,New Hampshire,38426,East,PRD-TAB-1996,Furniture,Tables,Bretford CR4500,10960.15,6,0.0,-558.04
4648,CA-2021-001404,2021-08-22,2021-08-27,Standard Class,CU-00675,Customer_675,Corporate,United States,Atlanta,Texas,74445,South,PRD-FUR-2663,Furniture,Furnishings,Eldon Desk,1243.59,2,0.3,151.77
4649,CA-2020-000196,2021-12-21,2021-12-27,Standard Class,CU-00453,Customer_453,Home Office,United States,Portland,Colorado,30240,West,PRD-APP-8347,Office Supplies,Appliances,Honeywell Heater,536.32,1,0.4,57.14
4650,CA-2019-000673,2020-05-16,2020-05-18,Same Day,CU-00400,Customer_400,Corporate,United States,Baltimore,New Hampshire,23981,East,PRD-FAS-1325,Office Supplies,Fasteners,Acco Brass Clips,74.83,1,0.4,15.12
4651,CA-2021-001291,2021-12-24,2021-12-30,Second Class,CU-00164,Customer_164,Consumer,United States,Las Vegas,Oregon,35795,West,PRD-ART-3164,Office Supplies,Art,Sanford Pens,626.2,3,0.2,119.87
4652,CA-2020-000019,2020-11-08,2020-11-12,Standard Class,CU-00779,Customer_779,Consumer,United States,Houston,Mississippi,48408,South,PRD-LAB-5896,Office Supplies,Labels,Mead Tab,1617.27,2,0.3,363.71
4653,CA-2020-000420,2022-01-03,2022-01-08,Standard Class,CU-00625,Customer_625,Corporate,United States,Seattle,Montana,24127,West,PRD-COP-4368,Technology,Copiers,Xerox DocuCenter,355.43,1,0.4,67.66
4654,CA-2019-000703,2022-01-13,2022-01-18,Standard Class,CU-00635,Customer_635,Consumer,United States,Atlanta,South Carolina,67732,South,PRD-SUP-6103,Office Supplies,Supplies,ACCO Binder,934.71,4,0.5,13.75
4655,CA-2022-000506,2022-10-16,2022-10-21,Second Class,CU-00192,Customer_192,Consumer,United States,Dallas,Alabama,59765,South,PRD-ACC-4862,Technology,Accessories,Belkin Mouse Pad,1117.33,1,0.4,126.79
4656,CA-2019-001522,2019-07-03,2019-07-08,Standard Class,CU-00516,Customer_516,Home Office,United States,New Orleans,Mississippi,94679,South,PRD-TAB-6882,Furniture,Tables,Chromcraft T,3578.29,2,0.3,-162.21
4657,CA-2022-000131,2021-09-08,2021-09-12,Standard Class,CU-00231,Customer_231,Home Office,United States,Atlanta,Arkansas,47532,South,PRD-STO-9169,Office Supplies,Storage,Fellowes Bankers,1847.82,2,0.0,174.57
4658,CA-2020-001076,2020-04-26,2020-04-29,Second Class,CU-00666,Customer_666,Home Office,United States,Kansas City,Kansas,68602,Central,PRD-ART-6656,Office Supplies,Art,Dixon Ticonderoga,6329.65,6,0.0,700.12
4659,CA-2021-000531,2020-07-08,2020-07-15,First Class,CU-00155,Customer_155,Home Office,United States,Portland,California,75286,West,PRD-PHO-4481,Technology,Phones,Samsung Galaxy,2577.08,1,0.4,341.67
4660,CA-2020-000915,2022-09-14,2022-09-21,Second Class,CU-00062,Customer_62,Consumer,United States,Las Vegas,Oregon,99097,West,PRD-ENV-8240,Office Supplies,Envelopes,Poly String-Tie,167.2,3,0.1,27.85
4661,CA-2019-001869,2021-10-11,2021-10-15,Standard Class,CU-00563,Customer_563,Corporate,United States,Houston,Tennessee,26294,South,PRD-ART-6457,Office Supplies,Art,Avery Markers,1920.97,3,0.3,214.13
4662,CA-2021-000020,2019-06-27,2019-07-01,Standard Class,CU-00388,Customer_388,Home Office,United States,Baltimore,Maine,51908,East,PRD-TAB-9964,Furniture,Tables,KI Adjustable,6043.37,3,0.2,-348.72
4663,CA-2021-001873,2022-02-06,2022-02-13,First Class,CU-00747,Customer_747,Consumer,United States,Baltimore,Maine,44300,East,PRD-FAS-1724,Office Supplies,Fasteners,Advantus Alligator,2343.89,2,0.0,507.31
4664,CA-2022-000598,2022-05-25,2022-05-27,Standard Class,CU-00180,Customer_180,Corporate,United States,Las Vegas,Colorado,24225,West,PRD-ART-8779,Office Supplies,Art,Dixon Ticonderoga,503.91,1,0.2,81.37
4665,CA-2019-000243,2019-07-01,2019-07-05,Standard Class,CU-00266,Customer_266,Consumer,United States,Seattle,Washington,56606,West,PRD-BOO-8582,Furniture,Bookcases,Bush Bookcase,1630.79,1,0.0,109.66
4666,CA-2020-000674,2020-11-30,2020-12-02,Standard Class,CU-00390,Customer_390,Consumer,United States,Houston,South Carolina,87303,South,PRD-PHO-8865,Technology,Phones,Cisco SPA303,5725.38,3,0.1,831.05
4667,CA-2021-000831,2021-01-12,2021-01-15,Standard Class,CU-00652,Customer_652,Consumer,United States,Las Vegas,Colorado,28214,West,PRD-FAS-1175,Office Supplies,Fasteners,OIC Binder,2055.66,6,0.0,379.21
4668,CA-2020-000791,2021-07-17,2021-07-23,Standard Class,CU-00730,Customer_730,Home Office,United States,Kansas City,Minnesota,57221,Central,PRD-BIN-1034,Office Supplies,Binders,Ibico Mag Binder,1769.25,2,0.1,284.48
4669,CA-2022-001003,2019-12-13,2019-12-18,First Class,CU-00535,Customer_535,Consumer,United States,Los Angeles,Nevada,76258,West,PRD-FUR-4796,Furniture,Furnishings,Tensor Lamp,1922.54,1,0.1,237.32
4670,CA-2019-001902,2022-07-21,2022-07-28,Standard Class,CU-00275,Customer_275,Consumer,United States,San Francisco,Washington,28445,West,PRD-PHO-2686,Technology,Phones,Cisco SPA303,8770.51,3,0.0,1342.67
4671,CA-2020-001581,2019-07-01,2019-07-05,Standard Class,CU-00483,Customer_483,Consumer,United States,Los Angeles,Montana,45994,West,PRD-ART-6796,Office Supplies,Art,Sanford Pens,915.71,1,0.0,138.17
4672,CA-2019-000801,2021-05-20,2021-05-23,Standard Class,CU-00071,Customer_71,Corporate,United States,Kansas City,Michigan,87561,Central,PRD-PHO-4889,Technology,Phones,Samsung Galaxy,311.41,3,0.4,45.98
4673,CA-2022-000808,2021-01-30,2021-02-03,Second Class,CU-00472,Customer_472,Corporate,United States,Seattle,Washington,59932,West,PRD-SUP-1195,Office Supplies,Supplies,ACCO Binder,87.22,2,0.5,1.39
4674,CA-2020-000834,2020-04-02,2020-04-08,Second Class,CU-00510,Customer_510,Consumer,United States,Portland,Oregon,37065,West,PRD-CHA-3425,Furniture,Chairs,Global Ergonomic,2097.61,2,0.0,188.62
4675,CA-2021-000103,2022-04-26,2022-04-28,First Class,CU-00565,Customer_565,Consumer,United States,St. Louis,Kansas,82572,Central,PRD-FUR-9409,Furniture,Furnishings,Deflect-O Panel,3824.43,5,0.2,425.24
4676,CA-2019-000643,2020-08-06,2020-08-11,Standard Class,CU-00686,Customer_686,Consumer,United States,San Francisco,Washington,32094,West,PRD-CHA-4072,Furniture,Chairs,Global Ergonomic,366.37,1,0.0,39.73
4677,CA-2021-001478,2020-01-08,2020-01-12,Standard Class,CU-00058,Customer_58,Consumer,United States,New Orleans,Alabama,97621,South,PRD-ENV-2008,Office Supplies,Envelopes,Staples Business,3692.39,4,0.1,597.1
4678,CA-2020-001145,2019-12-31,2020-01-04,Standard Class,CU-00498,Customer_498,Consumer,United States,Las Vegas,Oregon,79484,West,PRD-SUP-9983,Office Supplies,Supplies,Crayola Crayons,495.81,2,0.0,7.88
4679,CA-2020-000718,2021-03-09,2021-03-12,Second Class,CU-00392,Customer_392,Consumer,United States,Kansas City,Ohio,66706,Central,PRD-APP-6511,Office Supplies,Appliances,Holmes Fan,828.1,2,0.1,78.69
4680,CA-2022-001621,2020-06-07,2020-06-14,Standard Class,CU-00656,Customer_656,Corporate,United States,Atlanta,Texas,16555,South,PRD-PHO-7696,Technology,Phones,Apple iPhone,1681.38,1,0.2,222.25
4681,CA-2020-001188,2022-03-01,2022-03-07,Same Day,CU-00119,Customer_119,Corporate,United States,St. Louis,Kansas,20060,Central,PRD-BOO-9292,Furniture,Bookcases,Bush Bookcase,508.2,2,0.2,24.16
4682,CA-2021-000643,2022-02-01,2022-02-03,Standard Class,CU-00675,Customer_675,Consumer,United States,New Orleans,South Carolina,59624,South,PRD-TAB-5578,Furniture,Tables,Chromcraft T,635.21,2,0.2,-35.99
4683,CA-2019-001970,2021-03-04,2021-03-06,First Class,CU-00744,Customer_744,Consumer,United States,Kansas City,Wisconsin,33668,Central,PRD-COP-8797,Technology,Copiers,Xerox DocuCenter,11077.3,6,0.3,2701.1
4684,CA-2022-000083,2021-04-18,2021-04-24,Standard Class,CU-00377,Customer_377,Consumer,United States,Boston,Connecticut,11101,East,PRD-APP-7468,Office Supplies,Appliances,Honeywell Heater,932.54,4,0.4,130.18
4685,CA-2019-001331,2022-11-26,2022-11-29,Standard Class,CU-00622,Customer_622,Consumer,United States,Kansas City,Wisconsin,43366,Central,PRD-MAC-1243,Technology,Machines,Sharp Calculat,4798.2,4,0.0,308.29
4686,CA-2021-001408,2020-03-04,2020-03-11,Second Class,CU-00211,Customer_211,Consumer,United States,Washington DC,Maryland,97657,East,PRD-ART-5139,Office Supplies,Art,Avery Markers,2550.38,3,0.1,359.5
4687,CA-2019-000631,2019-11-04,2019-11-09,First Class,CU-00501,Customer_501,Home Office,United States,Atlanta,Alabama,39064,South,PRD-PHO-2458,Technology,Phones,Cisco SPA303,2359.39,2,0.4,249.99
4688,CA-2021-001602,2020-02-26,2020-03-01,Standard Class,CU-00237,Customer_237,Consumer,United States,Minneapolis,Minnesota,96528,Central,PRD-TAB-2742,Furniture,Tables,Chromcraft T,6293.61,3,0.0,-334.48
4689,CA-2021-001275,2019-10-28,2019-10-31,Standard Class,CU-00151,Customer_151,Corporate,United States,Detroit,Minnesota,47214,Central,PRD-FUR-9541,Furniture,Furnishings,DAX Frame,2364.61,1,0.1,259.22
4690,CA-2022-000245,2022-03-23,2022-03-29,Standard Class,CU-00281,Customer_281,Consumer,United States,Washington DC,New Jersey,66823,East,PRD-BOO-1490,Furniture,Bookcases,Altra Furniture,128.62,1,0.3,9.37
4691,CA-2022-001734,2019-11-29,2019-12-02,Standard Class,CU-00563,Customer_563,Corporate,United States,Miami,South Carolina,61988,South,PRD-ACC-7699,Technology,Accessories,Logitech M325,826.4,1,0.1,125.02
4692,CA-2022-000654,2019-01-08,2019-01-13,Standard Class,CU-00388,Customer_388,Corporate,United States,Chicago,Ohio,45891,Central,PRD-PHO-8387,Technology,Phones,Cisco SPA303,442.5,5,0.4,57.3
4693,CA-2022-000845,2020-03-11,2020-03-18,Standard Class,CU-00562,Customer_562,Corporate,United States,Minneapolis,Illinois,50368,Central,PRD-SUP-6187,Office Supplies,Supplies,Crayola Crayons,359.96,2,0.5,7.37
4694,CA-2019-000270,2021-01-04,2021-01-09,Second Class,CU-00543,Customer_543,Consumer,United States,Dallas,Alabama,68424,South,PRD-APP-3797,Office Supplies,Appliances,Fellowes Shredder,898.37,1,0.0,119.56
4695,CA-2021-000617,2020-07-12,2020-07-14,First Class,CU-00604,Customer_604,Corporate,United States,New Orleans,Arkansas,37756,South,PRD-PHO-8622,Technology,Phones,Samsung Galaxy,4462.57,3,0.0,513.82
4696,CA-2021-001601,2020-01-03,2020-01-05,Standard Class,CU-00144,Customer_144,Consumer,United States,Dallas,Georgia,58355,South,PRD-BIN-9344,Office Supplies,Binders,Cardinal Premier,563.97,1,0.5,77.28
4697,CA-2020-000297,2021-07-21,2021-07-26,Standard Class,CU-00138,Customer_138,Corporate,United States,Las Vegas,Washington,61711,West,PRD-PHO-7535,Technology,Phones,Motorola Smart,3342.4,4,0.3,341.51
4698,CA-2019-000610,2022-09-15,2022-09-19,Standard Class,CU-00007,Customer_7,Corporate,United States,New Orleans,Florida,18122,South,PRD-BOO-9340,Furniture,Bookcases,Bush Bookcase,579.6,1,0.2,37.14
4699,CA-2019-000382,2019-05-13,2019-05-18,First Class,CU-00715,Customer_715,Consumer,United States,St. Louis,Kansas,51928,Central,PRD-LAB-9846,Office Supplies,Labels,Mead Tab,241.68,1,0.4,40.43
4700,CA-2020-000221,2021-08-20,2021-08-27,Standard Class,CU-00016,Customer_16,Corporate,United States,Kansas City,Kansas,89780,Central,PRD-ACC-3417,Technology,Accessories,Belkin Mouse Pad,8507.0,3,0.1,1425.03
4701,CA-2020-001896,2020-02-29,2020-03-05,Standard Class,CU-00606,Customer_606,Consumer,United States,New Orleans,Mississippi,88201,South,PRD-CHA-1687,Furniture,Chairs,Hon 5700,7530.9,5,0.0,783.77
4702,CA-2021-000644,2022-12-30,2023-01-03,Standard Class,CU-00714,Customer_714,Consumer,United States,Kansas City,Michigan,63336,Central,PRD-TAB-6190,Furniture,Tables,Bretford CR4500,7620.26,6,0.1,-319.41
4703,CA-2019-001732,2019-09-11,2019-09-15,Second Class,CU-00737,Customer_737,Home Office,United States,Minneapolis,Wisconsin,27542,Central,PRD-BIN-2224,Office Supplies,Binders,Ibico Mag Binder,1184.72,4,0.1,149.36
4704,CA-2019-001883,2022-09-11,2022-09-18,Standard Class,CU-00139,Customer_139,Corporate,United States,Miami,Mississippi,88651,South,PRD-MAC-3985,Technology,Machines,Sharp Calculat,1221.94,2,0.2,43.89
4705,CA-2019-000349,2022-04-14,2022-04-19,Standard Class,CU-00292,Customer_292,Consumer,United States,Las Vegas,California,40040,West,PRD-BOO-6604,Furniture,Bookcases,Sauder Barrister,2408.02,3,0.5,181.69
4706,CA-2021-001018,2022-04-05,2022-04-12,First Class,CU-00756,Customer_756,Corporate,United States,Philadelphia,Maryland,49555,East,PRD-STO-8088,Office Supplies,Storage,Eldon Stackables,497.72,2,0.5,36.59
4707,CA-2021-001068,2019-01-20,2019-01-24,Standard Class,CU-00575,Customer_575,Home Office,United States,Las Vegas,Arizona,41069,West,PRD-FUR-5510,Furniture,Furnishings,Deflect-O Panel,2688.88,2,0.0,344.42
4708,CA-2021-000636,2022-01-01,2022-01-05,Standard Class,CU-00684,Customer_684,Consumer,United States,San Francisco,Washington,95349,West,PRD-PHO-7960,Technology,Phones,Apple iPhone,3652.17,3,0.0,463.0
4709,CA-2022-001008,2022-05-21,2022-05-25,Standard Class,CU-00291,Customer_291,Corporate,United States,Dallas,Georgia,48771,South,PRD-LAB-7440,Office Supplies,Labels,Avery Self-Adhesive,73.96,2,0.0,16.54
4710,CA-2020-001555,2020-01-02,2020-01-08,Standard Class,CU-00449,Customer_449,Home Office,United States,New York,Maryland,35426,East,PRD-FUR-4665,Furniture,Furnishings,Eldon Desk,2667.2,5,0.1,330.57
4711,CA-2021-001673,2022-02-16,2022-02-21,Standard Class,CU-00376,Customer_376,Consumer,United States,Houston,Alabama,62633,South,PRD-TAB-8790,Furniture,Tables,Bretford CR4500,558.46,1,0.1,-27.26
4712,CA-2019-000678,2021-09-26,2021-10-01,Standard Class,CU-00577,Customer_577,Consumer,United States,Las Vegas,Oregon,50552,West,PRD-ACC-8659,Technology,Accessories,Logitech M325,2262.68,1,0.3,334.86
4713,CA-2019-001404,2020-04-14,2020-04-21,Standard Class,CU-00486,Customer_486,Home Office,United States,Seattle,Utah,33966,West,PRD-BOO-3961,Furniture,Bookcases,Bush Bookcase,1932.69,6,0.4,88.75
4714,CA-2019-000078,2022-08-21,2022-08-24,Standard Class,CU-00700,Customer_700,Consumer,United States,Kansas City,Michigan,92442,Central,PRD-FUR-6007,Furniture,Furnishings,Tensor Lamp,735.53,1,0.5,75.93
4715,CA-2022-000476,2019-09-14,2019-09-19,Standard Class,CU-00169,Customer_169,Corporate,United States,Portland,Arizona,10437,West,PRD-SUP-7221,Office Supplies,Supplies,Crayola Crayons,2682.24,3,0.0,63.11
4716,CA-2020-001900,2019-04-20,2019-04-24,First Class,CU-00594,Customer_594,Consumer,United States,Atlanta,Florida,38637,South,PRD-ART-3643,Office Supplies,Art,Sanford Pens,689.9,1,0.0,78.41
4717,CA-2021-000528,2020-06-09,2020-06-14,First Class,CU-00273,Customer_273,Home Office,United States,Detroit,Minnesota,31982,Central,PRD-SUP-2040,Office Supplies,Supplies,Crayola Crayons,843.42,1,0.1,17.79
4718,CA-2021-001406,2021-07-14,2021-07-19,Standard Class,CU-00507,Customer_507,Consumer,United States,Houston,Georgia,21620,South,PRD-FUR-7406,Furniture,Furnishings,DAX Frame,1397.38,1,0.0,202.75
4719,CA-2020-001107,2021-05-01,2021-05-07,Standard Class,CU-00766,Customer_766,Home Office,United States,Baltimore,New York,40280,East,PRD-COP-8359,Technology,Copiers,Xerox DocuCenter,1467.19,3,0.0,412.0
4720,CA-2020-001321,2020-10-02,2020-10-06,Standard Class,CU-00069,Customer_69,Consumer,United States,Washington DC,Pennsylvania,77113,East,PRD-STO-5497,Office Supplies,Storage,Storex Drawers,921.11,2,0.4,83.55
4721,CA-2021-001410,2019-03-02,2019-03-07,First Class,CU-00154,Customer_154,Home Office,United States,San Francisco,California,23365,West,PRD-LAB-9424,Office Supplies,Labels,Xerox 1900,546.85,1,0.4,70.34
4722,CA-2021-000969,2020-05-30,2020-06-04,Standard Class,CU-00007,Customer_7,Consumer,United States,Washington DC,Maryland,14745,East,PRD-PAP-1379,Office Supplies,Paper,Southworth 25%,1824.33,2,0.1,289.87
4723,CA-2022-001148,2022-08-27,2022-08-30,Standard Class,CU-00146,Customer_146,Home Office,United States,Chicago,Illinois,86130,Central,PRD-PAP-6597,Office Supplies,Paper,Georgia-Pacific,2703.62,5,0.3,497.31
4724,CA-2022-001095,2022-10-28,2022-10-31,Standard Class,CU-00631,Customer_631,Home Office,United States,Dallas,South Carolina,21463,South,PRD-CHA-7508,Furniture,Chairs,Staples Hyken,1473.74,2,0.4,170.59
4725,CA-2019-001851,2019-06-14,2019-06-18,Second Class,CU-00789,Customer_789,Consumer,United States,Atlanta,Alabama,78747,South,PRD-CHA-5697,Furniture,Chairs,Hon 5700,2685.95,2,0.4,239.59
4726,CA-2019-001993,2022-11-25,2022-11-29,Standard Class,CU-00464,Customer_464,Corporate,United States,Minneapolis,Minnesota,63649,Central,PRD-FUR-8313,Furniture,Furnishings,Tensor Lamp,112.93,4,0.1,14.48
4727,CA-2021-000629,2019-03-10,2019-03-17,Standard Class,CU-00343,Customer_343,Home Office,United States,Philadelphia,New Jersey,46068,East,PRD-FUR-9758,Furniture,Furnishings,Tensor Lamp,4257.22,4,0.3,648.83
4728,CA-2020-001761,2021-12-10,2021-12-14,Standard Class,CU-00380,Customer_380,Corporate,United States,Minneapolis,Minnesota,79958,Central,PRD-TAB-4125,Furniture,Tables,Chromcraft T,1133.09,5,0.2,-66.5
4729,CA-2021-001826,2021-10-30,2021-11-02,Standard Class,CU-00599,Customer_599,Home Office,United States,Houston,Alabama,56456,South,PRD-ART-4013,Office Supplies,Art,Faber-Castell Pencils,813.58,2,0.0,122.9
4730,CA-2020-001057,2021-12-16,2021-12-21,Second Class,CU-00685,Customer_685,Home Office,United States,New Orleans,Texas,27353,South,PRD-BOO-2633,Furniture,Bookcases,Atlantic Oskar,1069.94,3,0.0,62.85
4731,CA-2021-000857,2022-02-20,2022-02-24,Standard Class,CU-00179,Customer_179,Home Office,United States,Portland,Oregon,51905,West,PRD-ACC-1287,Technology,Accessories,Verbatim DVD,5257.5,3,0.3,692.43
4732,CA-2020-001252,2021-06-23,2021-06-30,Second Class,CU-00304,Customer_304,Corporate,United States,Baltimore,Massachusetts,80207,East,PRD-SUP-7592,Office Supplies,Supplies,Dixon Pencil,3318.0,4,0.0,63.15
4733,CA-2020-000190,2021-02-16,2021-02-20,Standard Class,CU-00094,Customer_94,Consumer,United States,Los Angeles,Oregon,96021,West,PRD-PHO-9494,Technology,Phones,Cisco SPA303,73.63,1,0.1,10.92
4734,CA-2020-000904,2022-08-27,2022-09-03,Standard Class,CU-00679,Customer_679,Home Office,United States,Houston,Mississippi,55496,South,PRD-CHA-2664,Furniture,Chairs,Hon 5700,2289.32,3,0.0,225.63
4735,CA-2022-000653,2021-06-24,2021-06-29,First Class,CU-00622,Customer_622,Consumer,United States,Las Vegas,Montana,74635,West,PRD-CHA-2994,Furniture,Chairs,Staples Hyken,2809.26,3,0.0,240.27
4736,CA-2021-001809,2022-08-06,2022-08-13,First Class,CU-00291,Customer_291,Consumer,United States,Atlanta,Arkansas,49991,South,PRD-BOO-4577,Furniture,Bookcases,Altra Furniture,254.33,2,0.5,13.86
